2026/09/20 21:16:07.608, 123.66, 58, 3, 2530, 2010, 10501
2026/09/20 21:16:37.652, 92.54, 56, 6, 3771, 210, 10501
2026/09/20 21:17:07.699, 92.19, 55, 6, 3771, 210, 10501
2026/09/20 21:17:37.749, 343.32, 71, 100, 3575, 1995, 10501
2026/09/20 21:18:07.802, 342.57, 73, 89, 3561, 1980, 10501
2026/09/20 21:18:37.845, 346.92, 75, 90, 3575, 1980, 10501
2026/09/20 21:19:07.883, 359.78, 77, 100, 3556, 1980, 10501
2026/09/20 21:19:37.924, 358.30, 78, 100, 3553, 1980, 10501
2026/09/20 21:20:07.970, 363.72, 78, 100, 3553, 1980, 10501
