frame,domain,stage,value
12,cpu_ms,develop_submit,0.047700
12,cpu_ms,develop_wait,0.000200
12,cpu_ms,frame_wall,666.727700
12,cpu_ms,light_selection_record,0.026500
12,cpu_ms,preprocess_submit,6.374000
12,cpu_ms,render_setup,0.053900
12,cpu_ms,render_submit,657.062300
12,cpu_ms,render_wait,0.000500
12,cpu_ms,render_wall,666.656500
12,cpu_ms,scene_metadata,0.022200
12,cpu_ms,scene_registration,1.184200
12,cpu_ms,scene_update,9.528000
12,cpu_ms,software_prepare,1.918700
12,count,gpu_timestamps,0
12,count,instances,49
12,count,optix_hardware_traversal,1
13,cpu_ms,develop,0.103800
13,cpu_ms,develop_submit,0.066600
13,cpu_ms,develop_wait,0.000300
13,cpu_ms,frame_wall,667.042200
13,cpu_ms,light_selection_record,0.032600
13,cpu_ms,preprocess_submit,4.554100
13,cpu_ms,render_setup,0.040600
13,cpu_ms,render_submit,659.404300
13,cpu_ms,render_wait,0.000700
13,cpu_ms,render_wall,666.937700
13,cpu_ms,scene_metadata,0.022600
13,cpu_ms,scene_registration,1.062800
13,cpu_ms,scene_update,7.480700
13,cpu_ms,software_prepare,1.806300
13,count,gpu_timestamps,0
13,count,instances,49
13,count,optix_hardware_traversal,1
14,cpu_ms,develop,0.072700
14,cpu_ms,develop_submit,0.047200
14,cpu_ms,develop_wait,0.000200
14,cpu_ms,frame_wall,668.238600
14,cpu_ms,light_selection_record,0.020300
14,cpu_ms,preprocess_submit,6.182700
14,cpu_ms,render_setup,0.086200
14,cpu_ms,render_submit,657.575700
14,cpu_ms,render_wait,0.000700
14,cpu_ms,render_wall,668.165100
14,cpu_ms,scene_metadata,0.074500
14,cpu_ms,scene_registration,2.409300
14,cpu_ms,scene_update,10.491000
14,cpu_ms,software_prepare,1.802100
14,count,gpu_timestamps,0
14,count,instances,49
14,count,optix_hardware_traversal,1
15,cpu_ms,develop,0.084200
15,cpu_ms,develop_submit,0.054200
15,cpu_ms,develop_wait,0.000200
15,cpu_ms,frame_wall,669.210100
15,cpu_ms,light_selection_record,0.019900
15,cpu_ms,preprocess_submit,5.839700
15,cpu_ms,render_setup,0.041600
15,cpu_ms,render_submit,660.372500
15,cpu_ms,render_wait,0.000500
15,cpu_ms,render_wall,669.124700
15,cpu_ms,scene_metadata,0.022400
15,cpu_ms,scene_registration,1.083700
15,cpu_ms,scene_update,8.699100
15,cpu_ms,software_prepare,1.730400
15,count,gpu_timestamps,0
15,count,instances,49
15,count,optix_hardware_traversal,1
16,cpu_ms,develop,0.126700
16,cpu_ms,develop_submit,0.091100
16,cpu_ms,develop_wait,0.000400
16,cpu_ms,frame_wall,670.032800
16,cpu_ms,light_selection_record,0.022900
16,cpu_ms,preprocess_submit,5.019100
16,cpu_ms,render_setup,0.064700
16,cpu_ms,render_submit,661.969900
16,cpu_ms,render_wait,0.000600
16,cpu_ms,render_wall,669.905000
16,cpu_ms,scene_metadata,0.022500
16,cpu_ms,scene_registration,1.053700
16,cpu_ms,scene_update,7.854900
16,cpu_ms,software_prepare,1.733100
16,count,gpu_timestamps,0
16,count,instances,49
16,count,optix_hardware_traversal,1
17,cpu_ms,develop,0.071100
17,cpu_ms,develop_submit,0.047100
17,cpu_ms,develop_wait,0.000100
17,cpu_ms,frame_wall,673.779000
17,cpu_ms,light_selection_record,0.021100
17,cpu_ms,preprocess_submit,7.322200
17,cpu_ms,render_setup,0.042400
17,cpu_ms,render_submit,661.944900
17,cpu_ms,render_wait,0.000600
17,cpu_ms,render_wall,673.702900
17,cpu_ms,scene_metadata,0.074400
17,cpu_ms,scene_registration,2.465600
17,cpu_ms,scene_update,11.704200
17,cpu_ms,software_prepare,1.818300
17,count,gpu_timestamps,0
17,count,instances,49
17,count,optix_hardware_traversal,1
18,cpu_ms,develop,0.071600
18,cpu_ms,develop_submit,0.047600
18,cpu_ms,develop_wait,0.000200
18,cpu_ms,frame_wall,670.487300
18,cpu_ms,light_selection_record,0.022900
18,cpu_ms,preprocess_submit,4.532600
18,cpu_ms,render_setup,0.040800
18,cpu_ms,render_submit,662.829400
18,cpu_ms,render_wait,0.000600
18,cpu_ms,render_wall,670.414800
18,cpu_ms,scene_metadata,0.022600
18,cpu_ms,scene_registration,1.181700
18,cpu_ms,scene_update,7.531100
18,cpu_ms,software_prepare,1.768700
18,count,gpu_timestamps,0
18,count,instances,49
18,count,optix_hardware_traversal,1
19,cpu_ms,develop,0.129300
19,cpu_ms,develop_submit,0.095100
19,cpu_ms,develop_wait,0.000300
