frame,domain,stage,value
7,cpu_ms,render_submit,3720.375800
7,cpu_ms,render_wait,0.000500
7,cpu_ms,render_wall,3856.444900
7,cpu_ms,scene_metadata,0.024200
7,cpu_ms,scene_registration,23.774700
7,cpu_ms,scene_update,135.966700
7,cpu_ms,software_prepare,39.119200
7,count,blas_rebuilt,0
7,count,bvh_dispatches,78
7,count,bvh_nodes,969840
7,count,gpu_timestamps,0
7,count,instances,928
8,cpu_ms,bvh_record,1.348200
8,cpu_ms,develop,0.093600
8,cpu_ms,develop_submit,0.068400
8,cpu_ms,develop_wait,0.000100
8,cpu_ms,frame_wall,3856.906100
8,cpu_ms,light_selection_record,0.071200
8,cpu_ms,preprocess_submit,68.432100
8,cpu_ms,render_setup,0.081100
8,cpu_ms,render_submit,3727.242300
8,cpu_ms,render_wait,0.000500
8,cpu_ms,render_wall,3856.812000
8,cpu_ms,scene_metadata,0.023700
8,cpu_ms,scene_registration,20.562400
8,cpu_ms,scene_update,129.461400
8,cpu_ms,software_prepare,38.996700
8,count,blas_rebuilt,0
8,count,bvh_dispatches,78
8,count,bvh_nodes,969840
8,count,gpu_timestamps,0
8,count,instances,928
9,cpu_ms,bvh_record,1.162300
9,cpu_ms,develop,0.092300
9,cpu_ms,develop_submit,0.068400
9,cpu_ms,develop_wait,0.000200
9,cpu_ms,frame_wall,3873.558800
9,cpu_ms,light_selection_record,0.067300
9,cpu_ms,preprocess_submit,69.180500
9,cpu_ms,render_setup,0.084700
9,cpu_ms,render_submit,3743.243700
9,cpu_ms,render_wait,0.000500
9,cpu_ms,render_wall,3873.465800
9,cpu_ms,scene_metadata,0.024200
9,cpu_ms,scene_registration,21.355100
9,cpu_ms,scene_update,130.109700
9,cpu_ms,software_prepare,38.297800
9,count,blas_rebuilt,0
9,count,bvh_dispatches,78
9,count,bvh_nodes,969840
9,count,gpu_timestamps,0
9,count,instances,928
10,cpu_ms,bvh_record,1.435200
10,cpu_ms,develop,0.094300
10,cpu_ms,develop_submit,0.068400
10,cpu_ms,develop_wait,0.000200
10,cpu_ms,frame_wall,3872.459300
10,cpu_ms,light_selection_record,0.069100
10,cpu_ms,preprocess_submit,69.121500
10,cpu_ms,render_setup,0.083000
10,cpu_ms,render_submit,3743.261600
10,cpu_ms,render_wait,0.000600
10,cpu_ms,render_wall,3872.364300
10,cpu_ms,scene_metadata,0.023400
10,cpu_ms,scene_registration,21.237800
