2026/09/20 21:54:49.128, 136.96, 69, 2, 1876, 1980, 10501
2026/09/20 21:55:19.178, 94.56, 61, 6, 5630, 210, 10501
2026/09/20 21:55:49.219, 92.85, 58, 4, 6215, 210, 10501
2026/09/20 21:56:19.286, 288.91, 67, 100, 6241, 1995, 10501
