2026/09/20 21:20:16.015, 135.87, 70, 2, 2059, 1980, 10501
2026/09/20 21:20:46.056, 93.56, 60, 6, 3570, 210, 10501
2026/09/20 21:21:16.099, 92.79, 58, 5, 3606, 210, 10501
2026/09/20 21:21:46.148, 295.79, 69, 100, 3572, 1995, 10501
