frame,domain,stage,value
7,cpu_ms,scene_registration,159.230200
7,cpu_ms,scene_update,211.449100
7,cpu_ms,software_prepare,38.801300
7,cpu_ms,static_upload,153.817600
7,count,gpu_timestamps,0
7,count,instances,928
7,count,native_ray_query,1
7,count,static_upload_bytes,250720
7,count,static_upload_calls,2345
8,cpu_ms,develop,3.596800
8,cpu_ms,develop_submit,2.978200
8,cpu_ms,develop_wait,0.026000
8,cpu_ms,frame_wall,376.128600
8,cpu_ms,light_selection_record,0.178400
8,cpu_ms,preprocess_submit,12.186400
8,cpu_ms,render_setup,0.300500
8,cpu_ms,render_submit,160.365100
8,cpu_ms,render_wait,0.039100
8,cpu_ms,render_wall,372.529600
8,cpu_ms,scene_metadata,0.182100
8,cpu_ms,scene_registration,160.163800
8,cpu_ms,scene_update,211.542700
8,cpu_ms,software_prepare,38.828200
8,cpu_ms,static_upload,153.771400
8,count,gpu_timestamps,0
8,count,instances,928
8,count,native_ray_query,1
8,count,static_upload_bytes,250720
8,count,static_upload_calls,2345
9,cpu_ms,develop,1.472500
9,cpu_ms,develop_submit,1.261500
9,cpu_ms,develop_wait,0.012500
9,cpu_ms,frame_wall,370.841800
9,cpu_ms,light_selection_record,0.244800
9,cpu_ms,preprocess_submit,12.273700
9,cpu_ms,render_setup,0.357500
9,cpu_ms,render_submit,157.039600
9,cpu_ms,render_wait,0.023700
9,cpu_ms,render_wall,369.367500
9,cpu_ms,scene_metadata,0.180100
9,cpu_ms,scene_registration,160.429700
9,cpu_ms,scene_update,211.579600
9,cpu_ms,software_prepare,38.447700
9,cpu_ms,static_upload,153.447700
9,count,gpu_timestamps,0
9,count,instances,928
9,count,native_ray_query,1
9,count,static_upload_bytes,250720
9,count,static_upload_calls,2345
10,cpu_ms,develop,3.127900
10,cpu_ms,develop_submit,2.752500
10,cpu_ms,develop_wait,0.055400
10,cpu_ms,frame_wall,378.231900
10,cpu_ms,light_selection_record,0.152700
10,cpu_ms,preprocess_submit,12.290200
10,cpu_ms,render_setup,0.291800
10,cpu_ms,render_submit,157.334900
10,cpu_ms,render_wait,0.039600
10,cpu_ms,render_wall,375.101600
10,cpu_ms,scene_metadata,0.182400
10,cpu_ms,scene_registration,166.612700
10,cpu_ms,scene_update,217.181600
10,cpu_ms,software_prepare,37.933400
10,cpu_ms,static_upload,159.438700
10,count,gpu_timestamps,0
10,count,instances,928
10,count,native_ray_query,1
10,count,static_upload_bytes,250720
10,count,static_upload_calls,2345
11,cpu_ms,develop,1.306600
11,cpu_ms,develop_submit,1.093500
11,cpu_ms,develop_wait,0.007800
11,cpu_ms,frame_wall,371.719700
11,cpu_ms,light_selection_record,0.165500
11,cpu_ms,preprocess_submit,12.128100
11,cpu_ms,render_setup,0.271500
11,cpu_ms,render_submit,157.713900
11,cpu_ms,render_wait,0.011900
11,cpu_ms,render_wall,370.411900
11,cpu_ms,scene_metadata,0.183900
11,cpu_ms,scene_registration,161.186200
11,cpu_ms,scene_update,211.989100
11,cpu_ms,software_prepare,38.321700
11,cpu_ms,static_upload,153.913900
11,count,gpu_timestamps,0
11,count,instances,928
11,count,native_ray_query,1
11,count,static_upload_bytes,250720
11,count,static_upload_calls,2345
12,cpu_ms,develop,0.800100
12,cpu_ms,develop_submit,0.678800
12,cpu_ms,develop_wait,0.004900
12,cpu_ms,frame_wall,366.908400
12,cpu_ms,light_selection_record,0.156900
12,cpu_ms,preprocess_submit,12.196000
12,cpu_ms,render_setup,0.387300
