frame,domain,stage,value
7,cpu_ms,scene_registration,13.116300
7,cpu_ms,scene_update,16.726900
7,cpu_ms,software_prepare,1.659700
7,cpu_ms,static_upload,13.158000
7,count,gpu_timestamps,0
7,count,instances,48
7,count,native_ray_query,1
7,count,static_upload_bytes,11308
7,count,static_upload_calls,123
8,cpu_ms,develop,1.078400
8,cpu_ms,develop_submit,0.582500
8,cpu_ms,develop_wait,0.037500
8,cpu_ms,frame_wall,76.359900
8,cpu_ms,light_selection_record,0.088100
8,cpu_ms,preprocess_submit,1.249900
8,cpu_ms,render_setup,0.197500
8,cpu_ms,render_submit,58.465900
8,cpu_ms,render_wait,0.037300
8,cpu_ms,render_wall,75.278500
8,cpu_ms,scene_metadata,0.233200
8,cpu_ms,scene_registration,12.706600
8,cpu_ms,scene_update,16.374300
8,cpu_ms,software_prepare,2.093500
8,cpu_ms,static_upload,12.809900
8,count,gpu_timestamps,0
8,count,instances,48
8,count,native_ray_query,1
8,count,static_upload_bytes,11308
8,count,static_upload_calls,123
9,cpu_ms,develop,0.551500
9,cpu_ms,develop_submit,0.329400
9,cpu_ms,develop_wait,0.015800
9,cpu_ms,frame_wall,79.840200
9,cpu_ms,light_selection_record,0.070600
9,cpu_ms,preprocess_submit,1.175700
9,cpu_ms,render_setup,0.197400
9,cpu_ms,render_submit,59.100200
9,cpu_ms,render_wait,0.027600
9,cpu_ms,render_wall,79.286400
9,cpu_ms,scene_metadata,0.186900
9,cpu_ms,scene_registration,16.393500
9,cpu_ms,scene_update,19.430600
9,cpu_ms,software_prepare,1.601500
9,cpu_ms,static_upload,15.904200
9,count,gpu_timestamps,0
9,count,instances,48
9,count,native_ray_query,1
9,count,static_upload_bytes,11308
9,count,static_upload_calls,123
10,cpu_ms,develop,0.700200
10,cpu_ms,develop_submit,0.401100
10,cpu_ms,develop_wait,0.039900
10,cpu_ms,frame_wall,73.757300
10,cpu_ms,light_selection_record,0.071900
10,cpu_ms,preprocess_submit,1.190900
10,cpu_ms,render_setup,0.199100
10,cpu_ms,render_submit,56.850000
10,cpu_ms,render_wait,0.026600
10,cpu_ms,render_wall,73.054400
10,cpu_ms,scene_metadata,0.192900
10,cpu_ms,scene_registration,12.599200
10,cpu_ms,scene_update,15.695800
10,cpu_ms,software_prepare,1.638500
10,cpu_ms,static_upload,12.406400
10,count,gpu_timestamps,0
10,count,instances,48
10,count,native_ray_query,1
10,count,static_upload_bytes,11308
10,count,static_upload_calls,123
11,cpu_ms,develop,0.736000
11,cpu_ms,develop_submit,0.408800
11,cpu_ms,develop_wait,0.019600
11,cpu_ms,frame_wall,77.845200
11,cpu_ms,light_selection_record,0.071600
11,cpu_ms,preprocess_submit,1.173800
11,cpu_ms,render_setup,0.238000
11,cpu_ms,render_submit,58.867500
11,cpu_ms,render_wait,0.030700
11,cpu_ms,render_wall,77.106900
11,cpu_ms,scene_metadata,0.206000
11,cpu_ms,scene_registration,14.545000
11,cpu_ms,scene_update,17.708700
11,cpu_ms,software_prepare,1.707400
11,cpu_ms,static_upload,14.213600
11,count,gpu_timestamps,0
11,count,instances,48
11,count,native_ray_query,1
11,count,static_upload_bytes,11308
11,count,static_upload_calls,123
12,cpu_ms,develop,0.818400
12,cpu_ms,develop_submit,0.453700
12,cpu_ms,develop_wait,0.015700
12,cpu_ms,frame_wall,75.282500
12,cpu_ms,light_selection_record,0.076400
12,cpu_ms,preprocess_submit,1.204500
12,cpu_ms,render_setup,0.202100
12,cpu_ms,render_submit,59.667900
12,cpu_ms,render_wait,0.026300
12,cpu_ms,render_wall,74.461900
12,cpu_ms,scene_metadata,0.195800
12,cpu_ms,scene_registration,11.093700
12,cpu_ms,scene_update,14.334100
12,cpu_ms,software_prepare,1.761200
12,cpu_ms,static_upload,11.043300
12,count,gpu_timestamps,0
12,count,instances,48
12,count,native_ray_query,1
12,count,static_upload_bytes,11308
12,count,static_upload_calls,123
13,cpu_ms,develop,0.700100
13,cpu_ms,develop_submit,0.402200
13,cpu_ms,develop_wait,0.013500
13,cpu_ms,frame_wall,79.470200
13,cpu_ms,light_selection_record,0.077000
13,cpu_ms,preprocess_submit,1.303500
13,cpu_ms,render_setup,0.264100
13,cpu_ms,render_submit,60.719900
13,cpu_ms,render_wait,0.031500
13,cpu_ms,render_wall,78.768200
13,cpu_ms,scene_metadata,0.447100
13,cpu_ms,scene_registration,13.970300
13,cpu_ms,scene_update,17.506300
13,cpu_ms,software_prepare,1.705600
13,cpu_ms,static_upload,14.034400
13,count,gpu_timestamps,0
13,count,instances,48
13,count,native_ray_query,1
13,count,static_upload_bytes,11308
13,count,static_upload_calls,123
14,cpu_ms,develop,0.608000
14,cpu_ms,develop_submit,0.340200
14,cpu_ms,develop_wait,0.010800
14,cpu_ms,frame_wall,76.672800
14,cpu_ms,light_selection_record,0.075300
14,cpu_ms,preprocess_submit,1.170600
14,cpu_ms,render_setup,0.205200
14,cpu_ms,render_submit,59.376100
14,cpu_ms,render_wait,0.018600
14,cpu_ms,render_wall,76.063200
14,cpu_ms,scene_metadata,0.214100
14,cpu_ms,scene_registration,13.156400
14,cpu_ms,scene_update,16.243100
14,cpu_ms,software_prepare,1.624600
14,cpu_ms,static_upload,13.039600
14,count,gpu_timestamps,0
14,count,instances,48
14,count,native_ray_query,1
14,count,static_upload_bytes,11308
14,count,static_upload_calls,123
15,cpu_ms,develop,0.566900
15,cpu_ms,develop_submit,0.318300
