frame,domain,stage,value
8,cpu_ms,software_prepare,1.576600
8,count,gpu_timestamps,0
8,count,instances,48
8,count,native_ray_query,1
9,cpu_ms,develop,0.393100
9,cpu_ms,develop_submit,0.095000
9,cpu_ms,develop_wait,0.103200
9,cpu_ms,frame_wall,62.265600
9,cpu_ms,light_selection_record,0.071200
9,cpu_ms,preprocess_submit,0.277100
9,cpu_ms,render_setup,0.899400
9,cpu_ms,render_submit,0.134200
9,cpu_ms,render_wait,50.130100
9,cpu_ms,render_wall,61.871000
9,cpu_ms,scene_metadata,0.199700
9,cpu_ms,scene_registration,8.323800
9,cpu_ms,scene_update,10.681900
9,cpu_ms,software_prepare,1.807700
9,count,gpu_timestamps,0
9,count,instances,48
9,count,native_ray_query,1
10,cpu_ms,develop,0.421200
10,cpu_ms,develop_submit,0.104200
10,cpu_ms,develop_wait,0.102200
10,cpu_ms,frame_wall,64.771600
10,cpu_ms,light_selection_record,0.070500
10,cpu_ms,preprocess_submit,0.290700
10,cpu_ms,render_setup,0.896000
10,cpu_ms,render_submit,0.135800
10,cpu_ms,render_wait,51.291000
10,cpu_ms,render_wall,64.348900
10,cpu_ms,scene_metadata,0.205100
10,cpu_ms,scene_registration,9.659000
10,cpu_ms,scene_update,11.996700
10,cpu_ms,software_prepare,1.768100
10,count,gpu_timestamps,0
10,count,instances,48
10,count,native_ray_query,1
11,cpu_ms,develop,0.478900
11,cpu_ms,develop_submit,0.108600
11,cpu_ms,develop_wait,0.133100
11,cpu_ms,frame_wall,65.037300
11,cpu_ms,light_selection_record,0.091900
11,cpu_ms,preprocess_submit,0.327100
11,cpu_ms,render_setup,0.948600
11,cpu_ms,render_submit,0.164500
11,cpu_ms,render_wait,51.001600
11,cpu_ms,render_wall,64.556900
11,cpu_ms,scene_metadata,0.207100
11,cpu_ms,scene_registration,9.647700
11,cpu_ms,scene_update,12.392200
11,cpu_ms,software_prepare,2.114300
11,count,gpu_timestamps,0
11,count,instances,48
11,count,native_ray_query,1
12,cpu_ms,develop,0.667000
12,cpu_ms,develop_submit,0.176100
12,cpu_ms,develop_wait,0.134900
12,cpu_ms,frame_wall,65.684500
12,cpu_ms,light_selection_record,0.084600
12,cpu_ms,preprocess_submit,0.307600
12,cpu_ms,render_setup,0.955400
12,cpu_ms,render_submit,0.180500
12,cpu_ms,render_wait,49.706900
12,cpu_ms,render_wall,65.015000
12,cpu_ms,scene_metadata,0.185500
12,cpu_ms,scene_registration,11.798000
12,cpu_ms,scene_update,14.120400
12,cpu_ms,software_prepare,1.741700
12,count,gpu_timestamps,0
12,count,instances,48
12,count,native_ray_query,1
13,cpu_ms,develop,1.300500
13,cpu_ms,develop_submit,0.201800
13,cpu_ms,develop_wait,0.114400
13,cpu_ms,frame_wall,63.561200
13,cpu_ms,light_selection_record,0.072400
13,cpu_ms,preprocess_submit,0.287800
13,cpu_ms,render_setup,0.927300
13,cpu_ms,render_submit,0.139300
13,cpu_ms,render_wait,45.862700
13,cpu_ms,render_wall,62.258200
13,cpu_ms,scene_metadata,0.177600
13,cpu_ms,scene_registration,13.089100
13,cpu_ms,scene_update,15.263700
13,cpu_ms,software_prepare,1.633800
13,count,gpu_timestamps,0
13,count,instances,48
13,count,native_ray_query,1
14,cpu_ms,develop,0.618000
14,cpu_ms,develop_submit,0.162600
14,cpu_ms,develop_wait,0.111400
14,cpu_ms,frame_wall,63.233500
14,cpu_ms,light_selection_record,0.072400
14,cpu_ms,preprocess_submit,0.269800
14,cpu_ms,render_setup,1.028500
14,cpu_ms,render_submit,0.197200
14,cpu_ms,render_wait,48.616600
14,cpu_ms,render_wall,62.613900
14,cpu_ms,scene_metadata,0.196600
14,cpu_ms,scene_registration,10.551200
14,cpu_ms,scene_update,12.737400
14,cpu_ms,software_prepare,1.644900
14,count,gpu_timestamps,0
14,count,instances,48
14,count,native_ray_query,1
15,cpu_ms,develop,0.814700
15,cpu_ms,develop_submit,0.331400
15,cpu_ms,develop_wait,0.100500
15,cpu_ms,frame_wall,59.111900
15,cpu_ms,light_selection_record,0.071600
15,cpu_ms,preprocess_submit,0.278900
15,cpu_ms,render_setup,0.925100
15,cpu_ms,render_submit,0.161700
15,cpu_ms,render_wait,45.240100
15,cpu_ms,render_wall,58.289800
15,cpu_ms,scene_metadata,0.172700
15,cpu_ms,scene_registration,9.810200
15,cpu_ms,scene_update,11.913900
15,cpu_ms,software_prepare,1.577900
15,count,gpu_timestamps,0
15,count,instances,48
15,count,native_ray_query,1
16,cpu_ms,develop,0.327600
16,cpu_ms,develop_submit,0.087000
16,cpu_ms,develop_wait,0.094100
16,cpu_ms,frame_wall,65.436800
16,cpu_ms,light_selection_record,0.076000
16,cpu_ms,preprocess_submit,0.292100
16,cpu_ms,render_setup,1.131400
16,cpu_ms,render_submit,0.180900
16,cpu_ms,render_wait,50.694200
16,cpu_ms,render_wall,65.108500
16,cpu_ms,scene_metadata,0.188900
16,cpu_ms,scene_registration,10.822000
16,cpu_ms,scene_update,13.055800
